
2013/04/04	Thu	03:43 PM	0.3		9		L
2013/04/04	Thu	10:29 PM	6.2		189		H
2013/04/05	Fri	04:12 AM	2.3		70		L
2013/04/05	Fri	10:09 AM	6.6		201		H
2013/04/05	Fri	04:46 PM	0.4		12		L
2013/04/05	Fri	11:24 PM	6.6		201		H
2013/04/06	Sat	05:19 AM	1.7		52		L
2013/04/06	Sat	11:19 AM	6.6		201		H
2013/04/06	Sat	05:41 PM	0.4		12		L
2013/04/07	Sun	12:10 AM	7.0		213		H
2013/04/07	Sun	06:15 AM	1.1		34		L
2013/04/07	Sun	12:20 PM	6.7		204		H
2013/04/07	Sun	06:29 PM	0.5		15		L
2013/04/08	Mon	12:50 AM	7.3		223		H
2013/04/08	Mon	07:03 AM	0.5		15		L
2013/04/08	Mon	01:13 PM	6.8		207		H
2013/04/08	Mon	07:11 PM	0.7		21		L
2013/04/09	Tue	01:27 AM	7.6		232		H
2013/04/09	Tue	07:46 AM	0.0		0		L
2013/04/09	Tue	02:00 PM	6.8		207		H
2013/04/09	Tue	07:51 PM	1.0		30		L
2013/04/10	Wed	02:01 AM	7.7		235		H
2013/04/10	Wed	08:26 AM	-0.2		-6		L
2013/04/10	Wed	02:44 PM	6.8		207		H
2013/04/10	Wed	08:28 PM	1.3		40		L
2013/04/11	Thu	02:34 AM	7.7		235		H
2013/04/11	Thu	09:04 AM	-0.4		-12		L
2013/04/11	Thu	03:26 PM	6.6		201		H
2013/04/11	Thu	09:04 PM	1.6		49		L
2013/04/12	Fri	03:07 AM	7.6		232		H
2013/04/12	Fri	09:42 AM	-0.3		-9		L
2013/04/12	Fri	04:07 PM	6.4		195		H
2013/04/12	Fri	09:39 PM	2.0		61		L
2013/04/13	Sat	03:39 AM	7.4		226		H
2013/04/13	Sat	10:20 AM	-0.2		-6		L
2013/04/13	Sat	04:49 PM	6.1		186		H
2013/04/13	Sat	10:15 PM	2.3		70		L
2013/04/14	Sun	04:13 AM	7.1		216		H
2013/04/14	Sun	10:59 AM	0.0		0		L
2013/04/14	Sun	05:33 PM	5.9		180		H
2013/04/14	Sun	10:53 PM	2.6		79		L
2013/04/15	Mon	04:49 AM	6.8		207		H
2013/04/15	Mon	11:42 AM	0.3		9		L
2013/04/15	Mon	06:21 PM	5.6		171		H
2013/04/15	Mon	11:36 PM	2.9		88		L
2013/04/16	Tue	05:31 AM	6.4		195		H
2013/04/16	Tue	12:29 PM	0.6		18		L
2013/04/16	Tue	07:16 PM	5.4		165		H
2013/04/17	Wed	12:29 AM	3.1		94		L
2013/04/17	Wed	06:21 AM	6.0		183		H
2013/04/17	Wed	01:23 PM	0.9		27		L
2013/04/17	Wed	08:16 PM	5.3		162		H
2013/04/18	Thu	01:37 AM	3.1		94		L
2013/04/18	Thu	07:23 AM	5.7		174		H
2013/04/18	Thu	02:22 PM	1.1		34		L
2013/04/18	Thu	09:16 PM	5.4		165		H
2013/04/19	Fri	02:53 AM	3.0		91		L
2013/04/19	Fri	08:35 AM	5.5		168		H
2013/04/19	Fri	03:22 PM	1.1		34		L
2013/04/19	Fri	10:09 PM	5.7		174		H
2013/04/20	Sat	04:03 AM	2.5		76		L
2013/04/20	Sat	09:48 AM	5.5		168		H
2013/04/20	Sat	04:18 PM	1.1		34		L
2013/04/20	Sat	10:54 PM	6.0		183		H
2013/04/21	Sun	05:01 AM	1.9		58		L
2013/04/21	Sun	10:53 AM	5.7		174		H
2013/04/21	Sun	05:07 PM	1.1		34		L
2013/04/21	Sun	11:34 PM	6.5		198		H
2013/04/22	Mon	05:50 AM	1.2		37		L
2013/04/22	Mon	11:52 AM	6.0		183		H
2013/04/22	Mon	05:52 PM	1.1		34		L
2013/04/23	Tue	12:11 AM	7.0		213		H
2013/04/23	Tue	06:34 AM	0.5		15		L
2013/04/23	Tue	12:45 PM	6.3		192		H
2013/04/23	Tue	06:35 PM	1.2		37		L
2013/04/24	Wed	12:48 AM	7.5		229		H
2013/04/24	Wed	07:17 AM	-0.2		-6		L
2013/04/24	Wed	01:35 PM	6.6		201		H
2013/04/24	Wed	07:16 PM	1.2		37		L
2013/04/25	Thu	01:25 AM	7.9		241		H
2013/04/25	Thu	08:01 AM	-0.8		-24		L
2013/04/25	Thu	02:24 PM	6.8		207		H
2013/04/25	Thu	07:58 PM	1.4		43		L
2013/04/26	Fri	02:04 AM	8.2		250		H
2013/04/26	Fri	08:45 AM	-1.3		-40		L
2013/04/26	Fri	03:13 PM	6.8		207		H
2013/04/26	Fri	08:41 PM	1.6		49		L
2013/04/27	Sat	02:44 AM	8.4		256		H
2013/04/27	Sat	09:30 AM	-1.5		-46		L
2013/04/27	Sat	04:03 PM	6.7		204		H
2013/04/27	Sat	09:26 PM	1.8		55		L
2013/04/28	Sun	03:28 AM	8.3		253		H
2013/04/28	Sun	10:18 AM	-1.5		-46		L
2013/04/28	Sun	04:55 PM	6.6		201		H
2013/04/28	Sun	10:15 PM	2.0		61		L
2013/04/29	Mon	04:16 AM	8.1		247		H
2013/04/29	Mon	11:09 AM	-1.3		-40		L
2013/04/29	Mon	05:51 PM	6.4		195		H
2013/04/29	Mon	11:10 PM	2.2		67		L
2013/04/30	Tue	05:09 AM	7.6		232		H
2013/04/30	Tue	12:03 PM	-0.9		-27		L
2013/04/30	Tue	06:50 PM	6.3		192		H
2013/05/01	Wed	12:15 AM	2.4		73		L
2013/05/01	Wed	06:10 AM	7.0		213		H
2013/05/01	Wed	01:02 PM	-0.4		-12		L
2013/05/01	Wed	07:53 PM	6.2		189		H
2013/05/02	Thu	01:29 AM	2.4		73		L
2013/05/02	Thu	07:20 AM	6.4		195		H
2013/05/02	Thu	02:05 PM	0.0		0		L
2013/05/02	Thu	08:56 PM	6.4		195		H
2013/05/03	Fri	02:49 AM	2.1		64		L
2013/05/03	Fri	08:38 AM	6.0		183		H
2013/05/03	Fri	03:09 PM	0.4		12		L
2013/05/03	Fri	09:54 PM	6.6		201		H
2013/05/04	Sat	04:04 AM	1.7		52		L
2013/05/04	Sat	09:57 AM	5.8		177		H
2013/05/04	Sat	04:10 PM	0.8		24		L
2013/05/04	Sat	10:46 PM	6.9		210		H
2013/05/05	Sun	05:09 AM	1.1		34		L
2013/05/05	Sun	11:09 AM	5.7		174		H
2013/05/05	Sun	05:05 PM	1.1		34		L
2013/05/05	Sun	11:32 PM	7.1		216		H
2013/05/06	Mon	06:02 AM	0.5		15		L
2013/05/06	Mon	12:12 PM	5.9		180		H
2013/05/06	Mon	05:55 PM	1.3		40		L
2013/05/07	Tue	12:13 AM	7.4		226		H
2013/05/07	Tue	06:48 AM	0.0		0		L
2013/05/07	Tue	01:06 PM	6.0		183		H
2013/05/07	Tue	06:39 PM	1.6		49		L
2013/05/08	Wed	12:50 AM	7.5		229		H
2013/05/08	Wed	07:30 AM	-0.4		-12		L
2013/05/08	Wed	01:54 PM	6.1		186		H
2013/05/08	Wed	07:20 PM	1.8		55		L
2013/05/09	Thu	01:25 AM	7.6		232		H
2013/05/09	Thu	08:08 AM	-0.6		-18		L
2013/05/09	Thu	02:36 PM	6.1		186		H
2013/05/09	Thu	07:59 PM	2.0		61		L
2013/05/10	Fri	01:59 AM	7.5		229		H
2013/05/10	Fri	08:44 AM	-0.7		-21		L
2013/05/10	Fri	03:17 PM	6.1		186		H
2013/05/10	Fri	08:36 PM	2.2		67		L
2013/05/11	Sat	02:32 AM	7.4		226		H
2013/05/11	Sat	09:20 AM	-0.7		-21		L
2013/05/11	Sat	03:56 PM	6.1		186		H
2013/05/11	Sat	09:13 PM	2.4		73		L
2013/05/12	Sun	03:05 AM	7.2		219		H
2013/05/12	Sun	09:56 AM	-0.6		-18		L
2013/05/12	Sun	04:35 PM	6.0		183		H
2013/05/12	Sun	09:50 PM	2.5		76		L
2013/05/13	Mon	03:40 AM	7.0		213		H
2013/05/13	Mon	10:33 AM	-0.4		-12		L
2013/05/13	Mon	05:16 PM	5.8		177		H
2013/05/13	Mon	10:30 PM	2.7		82		L
2013/05/14	Tue	04:16 AM	6.7		204		H
2013/05/14	Tue	11:12 AM	-0.2		-6		L
2013/05/14	Tue	05:59 PM	5.7		174		H
2013/05/14	Tue	11:14 PM	2.8		85		L
2013/05/15	Wed	04:57 AM	6.3		192		H
2013/05/15	Wed	11:53 AM	0.1		3		L
2013/05/15	Wed	06:45 PM	5.6		171		H
